0.05411769393114608	-0.05419264001895704
0.047247838121032296	-0.04710926481254258
0.04724783811970283	-0.047109264811280416
0.052702769204174924	-0.052468293246057965
0.052702769555856455	-0.052468292803395884
0.04362429346911019	-0.04362093026005497
0.043624013982845614	-0.04362066288936235
0.05490720276028574	-0.054522542777760113
0.054907202760323265	-0.054522542777770355
0.03952645341818852	-0.03956719892524191
0.03952645341824907	-0.03956719892524733
0.061559777884041836	-0.061015908193615666
0.06155977788367322	-0.061015908192991894
0.06254380704095014	-0.0618532736048166
0.0625438070514509	-0.0618532736148649
0.06437812548075866	-0.06376628689390998
0.06437952415474284	-0.06376751533042721
0.03404056203746329	-0.03431221496932198
0.0316715175384067	-0.03182066878016715
0.03167151755839899	-0.03182066875909012
0.07017998879318617	-0.06913253106025441
0.07017998879315712	-0.06913253106017382
0.07030166927751354	-0.06938037085157431
0.07030166927904231	-0.06938037085294602
0.07420567103694647	-0.0731687146824913
0.07420567313315994	-0.07316871096824898
0.075127143596915	-0.07471877677434094
0.02353669193559279	-0.023722704618651058
0.023536668847345066	-0.02372268095604131
0.07782823235392347	-0.0763821996458827
0.07782823239862742	-0.07638219968971578
0.07898693887237333	-0.07763079956042862
0.07898693895135173	-0.07763079954462214
0.0838838029657442	-0.08235790407004806
0.08388380427316941	-0.08235790391694672
0.014712273951078464	-0.014889329667394438
0.08549502372138687	-0.08361792339537971
0.08614396038491956	-0.0845426883765543
0.08614874717584037	-0.08454651731626281
0.08765009393427824	-0.08581204816603431
0.08765011848772665	-0.08581201368989305
0.09318319235675196	-0.09085081535640366
0.09318269265918382	-0.09084275622936426
0.09348882433292399	-0.0914199057804265
0.09631232963730683	-0.09395456796221674
0.09671328210869028	-0.094515433157353
0.09671390357122588	-0.09452036476316453
0.0972658313735535	-0.09617099468300672
2.7663982216096786e-15	-9.992007221626409e-16
-9.840218917478547e-15	5.412337245047638e-16
0.10089341032110455	-0.0980886050865363
0.103065888040547	-0.10040855393296723
0.10498668660669815	-0.10207983465257282
0.10719849156828587	-0.10436122507257718
0.10862421835522261	-0.10533592925885182
0.10916056766998984	-0.10624172311191463
