-0.05981463766310754	0.041278651904900265
-4.0856207306204515e-16	1.5265566588595902e-15
-8.736067425019036e-17	9.43689570931383e-16
6.663072871226793e-16	9.298117831235686e-16
9.646450305211692e-16	7.216449660063518e-16
-5.578870698741353e-17	5.273559366969494e-16
-4.583139423530688e-16	4.0245584642661925e-16
2.06293315763163e-16	-2.636779683484747e-16
5.686423554252033e-17	-5.134781488891349e-16
6.282474540597696e-16	-7.216449660063518e-16
-3.234565393306404e-16	-7.632783294297951e-16
-2.327253708502125e-09	-5.128657276642912e-09
0.036683093435130154	-0.04733647722362791
-0.11932482603976267	-0.030661988019983377
-0.11829198661892806	-0.03292575808345624
-0.02870255428988538	-0.11275959111878966
-0.027032010271067053	-0.11338605450939857
-0.18602048581378128	-0.10119498629207313
-0.19056286396117805	-0.0997369233660946
-0.28275836690592193	-0.04323149563781878
-0.2604034004865937	-0.1328211164733661
-1.9420668169181945	-0.6427627015503363
-1.9420459037285045	-0.6427613199235543
-2.119583037641234	-0.6953293752761648
-2.1196034909089296	-0.6953476022898779
-1.9489220965644838	-0.430899439682185
-1.9466715285581857	-0.430758997228279
-2.0394926660938935	-0.37405023119872927
-2.0395506710130116	-0.3739628856440888
-1.7685491901974173	-0.5911569622187246
-1.7685318226445932	-0.5911713481302145
-2.170168504752937	-0.44199384784973517
-2.1714293069144084	-0.44215589503444963
-2.236405666742979	-0.41934518950226835
-2.2365075447051836	-0.4192301982941791
-1.7286798254069473	-0.4253687154195335
-1.726158725397242	-0.4262104263466348
-2.3005696913927354	-0.7494474945243799
-2.3006093780596446	-0.74938164120357
-1.5995017980905961	-0.540210788566032
-1.599493286920834	-0.5402557781527921
-2.3946585056057708	-0.45658556410826695
-2.395548061308278	-0.45641813977158796
-2.434693901618782	-0.46971164710684216
-2.434772782749608	-0.4696899445616094
-1.5125299699254877	-0.4286795873629101
-1.509471428187038	-0.4277180939416796
-2.4840960408088986	-0.8059365218942212
-2.4844041128455348	-0.8056995671833659
-0.976185241830235	-0.7025765440343904
-0.9763628545123336	-0.7027739879078647
-1.021325505582535	-0.43749268421759
-0.8308470155910568	-0.6046301938406842
-0.830636518269448	-0.6043902815621173
-1.1048490218476061	-0.4450810570660447
-1.1280480442868015	-0.44062279999783416
-1.1219731882251582	-0.3920861948839691
-1.1220705319061093	-0.3919572164313142
-1.1295637796059308	-0.8043862393058554
-1.1296809667928824	-0.8046210420289721
-0.6953627598923615	-0.5102963660460574
-0.6952770770315971	-0.5104514858179863
-1.276002572016899	-0.4403377567445574
-1.2759995888032776	-0.44030465594866686
-1.2983978068024244	-0.4367169127939145
-1.3091486847428984	-0.43838823962376366
-1.435247083587966	-0.4898720874510682
-1.4352773089562114	-0.4899002165600895
-0.5717870679631886	-0.4206126333978069
-0.57145338910601	-0.4202505134294767
-0.5456885822777066	-0.7795426942038403
-0.5455509803186454	-0.7795050081845424
-0.13928074356130918	-0.5516205103963956
-0.14496336985912336	-0.5544969468143002
-0.11980301345746511	-0.4718991656710877
0.19332745687031197	-0.5845358496840899
0.15502100347584993	-0.4763736596680285
-0.09905648976856068	-0.4063084686226338
-0.18584078409863894	-0.7278178504956679
-0.19175725687900272	-0.7286442027647287
-0.13268655279558436	-0.3888167034994913
-0.23551662940963053	-0.38614468593476237
-0.2366042939707096	-0.3857086708562459
-0.32463148692266214	-0.5076765017989955
-0.32508691474172163	-0.5072571632202945
-0.35575338129619916	-0.83696102037499
-0.42665534893828005	-0.6393064071421775
-0.42713453135779994	-0.6392768901788725
-0.3657632392110132	-0.8336775619873142
-0.4300600349414233	-0.8385776312613302
0.8859224893643662	-0.7797819143455829
0.889399741477417	-0.7934922376162716
0.5310060797596012	-0.6598969756287427
0.5297759594742101	-0.6908802260454381
5.126279723989391	-0.46398416961163647
7.295262770737857	-0.4185397847011295
8.893081252732074	-0.4891902140189529
9.617414225559271	-0.39454069436522976
10.854547329680722	-0.46074819594476796
11.974860187778631	-0.3853243562474696
12.950260454341628	-0.4398563562459813
12.796029035175563	-0.49110720970862587
14.306271568767098	-0.3969024028772114
15.089093070614823	-0.42615998664026955
14.78765910916321	-0.45239152465718313
17.032930255166555	-0.4089639072572822
17.282454018307764	-0.421915871188275
16.675055662141634	-0.4924814885178381
16.514364191737794	-0.42022816060202495
18.642848649903186	-0.4219947317702423
18.584668719842828	-0.4762593970032829
19.391931581622867	-0.39196778146342187
19.46788288103848	-0.41823970467631544
20.858530710938147	-0.42937970464427666
20.61911835262308	-0.4613671362540795
20.53857414628122	-0.4770580923044303
21.759922109334877	-0.40671828523236186
21.629642687414282	-0.43097703410089117
23.050928242381765	-0.41236892832194416
22.745948100179447	-0.46104528041388326
22.50431884634112	-0.48154497718203454
24.128372425358183	-0.40419440002241946
23.814054603381557	-0.41798200531744767
24.954011760123894	-0.40324945445874083
25.283517055169654	-0.37319390577940037
24.56446525601412	-0.4521621238931249
